,Data,Weighters,Normalizers,Featurizers,Selectors,Scalers,Classifiers,grid_roc_auc_mean,grid_roc_auc_std,grid_roc_auc_best_params,eval_roc_auc_mean,eval_roc_auc_std,eval_roc_auc_scores
0,UCLAsource,origW,spectral,origF,var_threshold,minmax,LR,0.57943262411347507,0.18725694304397134,"{'penalty': 'l2', 'C': 0.1, 'max_iter': 50}",0.55766666666666664,0.17529689101635546,"[ 0.56666667  0.56        0.6         0.75        0.9         0.45        0.25
  0.6         0.35        0.55      ]"
1,UCLAsource,origW,spectral,low0,var_threshold,minmax,LR,0.55159574468085104,0.15274999175742124,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 50}",0.48933333333333334,0.098034007704809592,"[ 0.43333333  0.68        0.48        0.55        0.6         0.4         0.45
  0.35        0.55        0.4       ]"
2,UCLAsource,origW,spectral,low5,var_threshold,minmax,LR,0.56382978723404265,0.15855132991906332,"{'penalty': 'l1', 'C': 0.6000000000000001, 'max_iter': 50}",0.54233333333333333,0.14093379060159184,"[ 0.43333333  0.64        0.4         0.75        0.8         0.4         0.5
  0.6         0.4         0.5       ]"
3,UCLAsource,origW,spectral,low10,var_threshold,minmax,LR,0.5874113475177305,0.1653223473924707,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 50}",0.54900000000000004,0.16139702599490491,[ 0.5   0.68  0.36  0.6   0.9   0.4   0.45  0.7   0.5   0.4 ]
4,UCLAsource,origW,spectral,low20,var_threshold,minmax,LR,0.5668439716312057,0.11481032463732431,"{'penalty': 'l1', 'C': 0.4, 'max_iter': 50}",0.55200000000000005,0.15367498169838836,[ 0.5   0.56  0.36  0.6   0.7   0.3   0.55  0.85  0.65  0.45]
5,UCLAsource,origW,spectral,low30,var_threshold,minmax,LR,0.63226950354609923,0.15077829038847801,"{'penalty': 'l1', 'C': 0.8, 'max_iter': 50}",0.55866666666666664,0.17527882549431542,"[ 0.56666667  0.76        0.36        0.6         0.9         0.25        0.45
  0.6         0.55        0.55      ]"
6,UCLAsource,origW,spectral,low40,var_threshold,minmax,LR,0.64929078014184394,0.12531555662790281,"{'penalty': 'l1', 'C': 0.6000000000000001, 'max_iter': 50}",0.59000000000000008,0.16248076809271922,[ 0.5   0.8   0.4   0.65  0.85  0.4   0.45  0.65  0.45  0.75]
7,UCLAsource,origW,spectral,low50,var_threshold,minmax,LR,0.6166666666666667,0.10071259109330935,"{'penalty': 'l1', 'C': 0.4, 'max_iter': 50}",0.65533333333333332,0.12681745410891462,"[ 0.53333333  0.68        0.44        0.75        0.7         0.7         0.6
  0.8         0.85        0.5       ]"
8,UCLAsource,origW,spectral,low60,var_threshold,minmax,LR,0.62996453900709215,0.146253039151992,"{'penalty': 'l1', 'C': 0.6000000000000001, 'max_iter': 50}",0.57099999999999995,0.14855638660118251,[ 0.6   0.56  0.4   0.65  0.8   0.3   0.55  0.55  0.8   0.5 ]
9,UCLAsource,origW,spectral,low70,var_threshold,minmax,LR,0.62907801418439713,0.12895140310581973,"{'penalty': 'l1', 'C': 1.0, 'max_iter': 50}",0.58833333333333337,0.20592474353510798,"[ 0.63333333  0.72        0.28        0.85        0.8         0.2         0.55
  0.45        0.7         0.7       ]"
10,UCLAsource,origW,spectral,low80,var_threshold,minmax,LR,0.64539007092198575,0.12076402402835935,"{'penalty': 'l1', 'C': 1.0, 'max_iter': 50}",0.61099999999999999,0.20156636624198987,[ 0.7   0.64  0.32  0.95  0.8   0.3   0.5   0.45  0.75  0.7 ]
11,UCLAsource,origW,spectral,low90,var_threshold,minmax,LR,0.64680851063829781,0.14850469414428685,"{'penalty': 'l1', 'C': 0.9, 'max_iter': 50}",0.63100000000000001,0.23299999999999998,[ 0.7   0.64  0.32  0.95  1.    0.25  0.55  0.45  0.75  0.7 ]
12,UCLAsource,origW,spectral,low100,var_threshold,minmax,LR,0.64113475177304957,0.13591694828143885,"{'penalty': 'l1', 'C': 0.8, 'max_iter': 50}",0.64100000000000001,0.20141747689810832,[ 0.6   0.64  0.32  0.9   1.    0.5   0.6   0.4   0.8   0.65]
13,UCLAsource,origW,spectral,low110,var_threshold,minmax,LR,0.64060283687943265,0.13633063928215897,"{'penalty': 'l1', 'C': 0.8, 'max_iter': 50}",0.6153333333333334,0.16648123017325406,"[ 0.63333333  0.6         0.32        0.85        0.85        0.5         0.55
  0.45        0.8         0.6       ]"
14,UCLAsource,origW,spectral,low120,var_threshold,minmax,LR,0.6503546099290779,0.21183620734785633,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 50}",0.71333333333333337,0.1598541001455181,"[ 0.73333333  0.76        0.44        0.95        0.8         0.8         0.55
  0.7         0.9         0.5       ]"
15,UCLAsource,origW,spectral,low130,var_threshold,minmax,LR,0.6455673758865248,0.21791749599010785,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 50}",0.71833333333333338,0.16323296235748466,"[ 0.73333333  0.76        0.44        0.95        0.8         0.85        0.55
  0.7         0.9         0.5       ]"
16,UCLAsource,origW,spectral,low140,var_threshold,minmax,LR,0.64503546099290776,0.20825785564995503,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 50}",0.71100000000000008,0.17026156348395252,[ 0.7   0.76  0.4   0.95  0.8   0.85  0.55  0.7   0.9   0.5 ]
17,UCLAsource,origW,spectral,low150,var_threshold,minmax,LR,0.64450354609929073,0.20018295854167625,"{'penalty': 'l1', 'C': 0.6000000000000001, 'max_iter': 50}",0.64000000000000001,0.15912259424732869,[ 0.7   0.64  0.36  0.9   0.85  0.5   0.55  0.65  0.75  0.5 ]
