,Data,Weighters,Normalizers,Featurizers,Selectors,Scalers,Classifiers,grid_roc_auc_mean,grid_roc_auc_std,grid_roc_auc_best_params,eval_roc_auc_mean,eval_roc_auc_std,eval_roc_auc_scores
0,UCLAsource,origW,spectral,origF,var_threshold,minmax,LR,0.57943262411347507,0.18725694304397134,"{'penalty': 'l2', 'C': 0.1, 'max_iter': 50}",0.55766666666666664,0.17529689101635546,"[ 0.56666667  0.56        0.6         0.75        0.9         0.45        0.25
  0.6         0.35        0.55      ]"
1,UCLAsource,origW,spectral,low0,var_threshold,minmax,LR,0.58226950354609941,0.15423126901453513,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 50}",0.48033333333333328,0.096993126904264038,"[ 0.43333333  0.68        0.44        0.55        0.6         0.4         0.45
  0.4         0.5         0.35      ]"
2,UCLAsource,origW,spectral,low5,var_threshold,minmax,LR,0.56329787234042561,0.15315399216025025,"{'penalty': 'l1', 'C': 0.6000000000000001, 'max_iter': 50}",0.54133333333333344,0.15157836257197135,"[ 0.43333333  0.68        0.4         0.75        0.8         0.4         0.4
  0.65        0.45        0.45      ]"
3,UCLAsource,origW,spectral,low10,var_threshold,minmax,LR,0.59219858156028371,0.1604791533941744,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 50}",0.54366666666666663,0.16448201522760272,"[ 0.46666667  0.68        0.44        0.6         0.9         0.4         0.4
  0.7         0.5         0.35      ]"
4,UCLAsource,origW,spectral,low20,var_threshold,minmax,LR,0.5668439716312057,0.12479995057933474,"{'penalty': 'l1', 'C': 0.4, 'max_iter': 50}",0.56299999999999994,0.15336557632011169,[ 0.5   0.68  0.4   0.55  0.7   0.3   0.55  0.85  0.65  0.45]
5,UCLAsource,origW,spectral,low30,var_threshold,minmax,LR,0.5976950354609929,0.14359453899852767,"{'penalty': 'l1', 'C': 0.7000000000000001, 'max_iter': 50}",0.58533333333333348,0.16896547970912085,"[ 0.53333333  0.76        0.36        0.6         0.95        0.4         0.5
  0.65        0.45        0.65      ]"
6,UCLAsource,origW,spectral,low40,var_threshold,minmax,LR,0.64787234042553188,0.15090417094771114,"{'penalty': 'l1', 'C': 1.0, 'max_iter': 50}",0.61999999999999988,0.23082460874005611,[ 0.5   0.72  0.28  0.85  1.    0.25  0.6   0.55  0.6   0.85]
7,UCLAsource,origW,spectral,low50,var_threshold,minmax,LR,0.61719858156028373,0.11869194805152955,"{'penalty': 'l1', 'C': 0.4, 'max_iter': 50}",0.68033333333333335,0.13943098651304167,"[ 0.53333333  0.68        0.44        0.8         0.7         0.8         0.6
  0.8         0.9         0.55      ]"
8,UCLAsource,origW,spectral,low60,var_threshold,minmax,LR,0.6166666666666667,0.12353156390705933,"{'penalty': 'l1', 'C': 0.4, 'max_iter': 50}",0.65333333333333332,0.126042320934941,"[ 0.63333333  0.76        0.44        0.8         0.7         0.6         0.55
  0.7         0.85        0.5       ]"
9,UCLAsource,origW,spectral,low70,var_threshold,minmax,LR,0.62109929078014181,0.17284258700127611,"{'penalty': 'l1', 'C': 0.6000000000000001, 'max_iter': 50}",0.61733333333333329,0.15802109563810351,"[ 0.63333333  0.64        0.4         0.7         0.95        0.45        0.55
  0.55        0.8         0.5       ]"
10,UCLAsource,origW,spectral,low80,var_threshold,minmax,LR,0.64060283687943254,0.13507634017535136,"{'penalty': 'l1', 'C': 0.9, 'max_iter': 50}",0.58433333333333337,0.20399918300489994,"[ 0.63333333  0.64        0.32        0.75        0.9         0.2         0.5
  0.45        0.75        0.7       ]"
11,UCLAsource,origW,spectral,low90,var_threshold,minmax,LR,0.64485815602836871,0.10026049392216771,"{'penalty': 'l1', 'C': 1.0, 'max_iter': 50}",0.61766666666666681,0.21995984482021558,"[ 0.66666667  0.64        0.32        0.95        0.95        0.3         0.55
  0.4         0.75        0.65      ]"
12,UCLAsource,origW,spectral,low100,var_threshold,minmax,LR,0.6407801418439717,0.16455069963346156,"{'penalty': 'l1', 'C': 0.6000000000000001, 'max_iter': 50}",0.66399999999999992,0.16752313273097538,[ 0.7   0.64  0.4   0.9   0.95  0.5   0.55  0.55  0.8   0.65]
13,UCLAsource,origW,spectral,low110,var_threshold,minmax,LR,0.64078014184397158,0.1889284362568468,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 50}",0.70300000000000007,0.15608010763707206,[ 0.8   0.64  0.44  0.9   0.8   0.8   0.55  0.7   0.9   0.5 ]
14,UCLAsource,origW,spectral,low120,var_threshold,minmax,LR,0.63599290780141837,0.20505006007427054,"{'penalty': 'l1', 'C': 0.5, 'max_iter': 50}",0.70099999999999996,0.16464810961562845,[ 0.7   0.76  0.4   0.95  0.8   0.75  0.55  0.7   0.9   0.5 ]
15,UCLAsource,origW,spectral,low130,var_threshold,minmax,LR,0.64929078014184394,0.1712648484290609,"{'penalty': 'l1', 'C': 0.6000000000000001, 'max_iter': 50}",0.6366666666666666,0.1613071604114337,"[ 0.66666667  0.64        0.36        0.9         0.85        0.5         0.55
  0.55        0.8         0.55      ]"
